GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
openelisglobal,org.openelisglobal.workplan.controller,BaseWorkplanController,266,0,16,0,56,0,17,0,9,0
openelisglobal,org.openelisglobal.inventory.controller,InventoryController,705,0,36,0,160,0,36,0,18,0
openelisglobal,org.openelisglobal.inventory.controller,InventoryController.InventorySet,24,0,0,0,8,0,4,0,4,0
openelisglobal,org.openelisglobal.common.provider.query.rest,EntityNamesProviderRestController,190,0,20,0,44,0,19,0,9,0
openelisglobal,org.openelisglobal.common.provider.query.rest,TestNamesProviderRestController,145,0,8,0,42,0,9,0,5,0
openelisglobal,org.openelisglobal.referral.valueholder,ReferralStatus,54,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.referral.valueholder,Referral,108,16,2,0,40,4,28,2,27,2
openelisglobal,org.openelisglobal.referral.valueholder,ReferringTestResult,25,6,0,0,11,2,7,2,7,2
openelisglobal,org.openelisglobal.referral.valueholder,ReferralType,28,6,0,0,12,2,8,2,8,2
openelisglobal,org.openelisglobal.referral.valueholder,ReferralReason,21,6,0,0,9,2,6,2,6,2
openelisglobal,org.openelisglobal.referral.valueholder,ReferralSet,121,0,8,0,34,0,14,0,10,0
openelisglobal,org.openelisglobal.referral.valueholder,ReferralResult,35,11,0,0,14,3,9,2,9,2
openelisglobal,org.openelisglobal.fhir.springserialization,QuestionnaireDeserializer,9,14,0,0,1,5,0,3,0,3
openelisglobal,org.openelisglobal.fhir.springserialization,QuestionnaireResponseDeserializer,23,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.fhir.springserialization,QuestionnaireResponseSerializer,27,0,2,0,10,0,4,0,3,0
openelisglobal,org.openelisglobal.fhir.springserialization,QuestionnaireSerializer,27,0,2,0,10,0,4,0,3,0
openelisglobal,org.openelisglobal.testreflex.controller.rest,TestReflexRuleRestController,110,0,2,0,24,0,10,0,9,0
openelisglobal,org.openelisglobal.reports.form,ReportForm,679,0,8,0,271,0,161,0,157,0
openelisglobal,org.openelisglobal.reports.form,ReportForm.ReceptionTime,24,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.form,ReportForm.DateType,48,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.provider.controller.rest,ProviderRestController,38,0,2,0,11,0,5,0,4,0
openelisglobal,org.openelisglobal.provider.controller.rest,ProviderMenuRestController,300,0,26,0,74,0,26,0,13,0
openelisglobal,org.openelisglobal.testmanagement.valueholder,TestManagementRoutingSwitchSessionHandler,160,0,26,0,61,0,21,0,5,0
openelisglobal,org.openelisglobal.testmanagement.valueholder,TestManagementRoutingSwitch,43,0,0,0,17,0,8,0,8,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting,ResultReportingUpdate,81,0,8,0,18,0,7,0,3,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting,ResultReportingTransfer,68,0,8,0,19,0,7,0,3,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting,ResultReportingCollator,809,0,76,0,195,0,48,0,10,0
openelisglobal,org.openelisglobal.dataexchange.resultreporting,ResultReportingTransfer.ResultFailHandler,190,0,14,0,56,0,13,0,6,0
openelisglobal,org.openelisglobal.externalconnections.service,ExternalConnectionContactServiceImpl,10,0,0,0,4,0,2,0,2,0
openelisglobal,org.openelisglobal.externalconnections.service,ExternalConnectionServiceImpl,109,0,8,0,25,0,8,0,4,0
openelisglobal,org.openelisglobal.externalconnections.service,CertificateAuthenticationDataServiceImpl,15,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.externalconnections.service,BasicAuthenticationDataServiceImpl,15,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.externalconnections.service,ExternalConnectionAuthenticationDataServiceImpl,111,0,13,0,23,0,13,0,5,0
openelisglobal,org.openelisglobal.statusofsample.valueholder,StatusOfSample,48,6,0,0,20,3,12,2,12,2
openelisglobal,org.openelisglobal.county.dao,CountyDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.dictionary.valueholder,Dictionary.ComparatorLocalizedName,12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.dictionary.valueholder,Dictionary,31,85,4,2,7,30,6,18,3,18
openelisglobal,org.openelisglobal.common.provider.selectdropdown,SelectDropDownProviderFactory,101,0,6,0,34,0,8,0,5,0
openelisglobal,org.openelisglobal.common.provider.selectdropdown,TestAnalyteTestResultSelectDropDownProvider,114,0,14,0,27,0,9,0,2,0
openelisglobal,org.openelisglobal.common.provider.selectdropdown,BaseSelectDropDownProvider,13,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.common.provider.selectdropdown,SelectDropDownProviderFactory.SingletonHelper,5,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.typeofsample.dao,TypeOfSampleDAO.SampleDomain,34,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.systemusersection.service,SystemUserSectionServiceImpl,83,0,6,0,19,0,14,0,11,0
openelisglobal,org.openelisglobal.samplenewborn.valueholder,SampleNewborn,200,0,0,0,85,0,55,0,55,0
openelisglobal,org.openelisglobal.qaevent.valueholder.retroCI,QaEventItem,75,0,0,0,26,0,18,0,18,0
openelisglobal,org.openelisglobal.requester.valueholder,SampleRequester,102,6,12,0,28,2,17,2,11,2
openelisglobal,org.openelisglobal.requester.valueholder,RequesterType,11,6,0,0,5,2,3,2,3,2
openelisglobal,org.openelisglobal.barcode.controller,BarcodeConfigurationController,365,0,16,0,91,0,17,0,9,0
openelisglobal,org.openelisglobal.barcode.controller,PrintBarcodeController.SampleEditItemComparator,29,0,4,0,6,0,3,0,1,0
openelisglobal,org.openelisglobal.barcode.controller,PrintBarcodeController,485,0,34,0,115,0,32,0,15,0
openelisglobal,org.openelisglobal.analyzerimport.validator,AnalyzerTestMappingValidator,82,0,6,0,20,0,8,0,5,0
openelisglobal,org.openelisglobal.reports.valueholder,DocumentType,18,6,0,0,8,2,5,2,5,2
openelisglobal,org.openelisglobal.reports.valueholder,DocumentTrack,49,11,0,0,20,3,13,2,13,2
openelisglobal,org.openelisglobal.testcalculated.service,ResultCalculationServiceImpl,24,0,0,0,6,0,5,0,5,0
openelisglobal,org.openelisglobal.testcalculated.service,TestCalculationServiceImpl,7,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,ExportProjectByDate,444,0,42,0,101,0,35,0,14,0
openelisglobal,org.openelisglobal.reports.action.implementation,ReferredOutReport,417,0,34,0,94,0,30,0,13,0
openelisglobal,org.openelisglobal.reports.action.implementation,CollectionReport,207,0,10,0,64,0,19,0,14,0
openelisglobal,org.openelisglobal.reports.action.implementation,BreastCancerHormoneReceptorReport,234,0,6,0,44,0,10,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorAllTest.TestBucket,27,0,0,0,8,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReport,406,0,40,0,89,0,32,0,12,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientIndeterminateVersion2Report,14,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,ReportImplementationFactory,1074,0,252,0,258,0,131,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,ActivityReportByPanel.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCIReport,184,0,14,0,48,0,9,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorSectionPerformanceReport,425,0,26,0,119,0,31,0,18,0
openelisglobal,org.openelisglobal.reports.action.implementation,ForCIDashboard,436,0,60,0,98,0,45,0,15,0
openelisglobal,org.openelisglobal.reports.action.implementation,MauritiusProtocolSheet,265,0,25,0,73,0,26,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHIVLNSP,22,0,0,0,7,0,4,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReportByPanel,148,0,16,0,33,0,12,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,ExportStudyProjectByDate,490,0,46,0,105,0,37,0,14,0
openelisglobal,org.openelisglobal.reports.action.implementation,DualInSituHybridizationReport,80,0,4,0,15,0,6,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,ActivityReport,403,0,34,0,85,0,27,0,10,0
openelisglobal,org.openelisglobal.reports.action.implementation,TBPatientReport,519,0,50,0,121,0,43,0,18,0
openelisglobal,org.openelisglobal.reports.action.implementation,ActivityReportByTest,129,0,10,0,31,0,10,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientReport,2604,0,318,0,583,0,206,0,47,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientARVFollowupVersion2Report,59,0,4,0,15,0,8,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientPathologyReport,103,0,6,0,18,0,10,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,TwelveWellRow,94,0,0,0,40,0,27,0,27,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReportByTest.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientIndeterminateReport,402,0,58,0,91,0,38,0,9,0
openelisglobal,org.openelisglobal.reports.action.implementation,CSVExportReport,40,0,6,0,11,0,8,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHaitiSiteTestCountReport,727,0,46,0,156,0,38,0,15,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCIPatientAssociatedReport,243,0,26,0,46,0,18,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientIndeterminateByLocationReport,174,0,12,0,50,0,15,0,9,0
openelisglobal,org.openelisglobal.reports.action.implementation,ReportSpecificationList,62,0,4,0,21,0,10,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,ReferredOutReport.ReportItemsComparator,51,0,8,0,15,0,6,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientProgramReport,1403,0,140,0,316,0,95,0,25,0
openelisglobal,org.openelisglobal.reports.action.implementation,ExportTrendsByDate,449,0,64,0,102,0,48,0,16,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientClinicalReport.new Comparator() {...},88,0,18,0,27,0,11,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,CSVSampleExportReport,52,0,4,0,14,0,7,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,ValidationBacklogReport,174,0,12,0,41,0,13,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,CSVSampleRejectionReport,96,0,4,0,31,0,10,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,ActivityReportByTestSection,162,0,14,0,38,0,11,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientReport.new Comparator() {...},25,0,2,0,4,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCIPatientReport.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,ValidationBacklogReport.TestBucket,9,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCINonConformityBySectionReason,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientSpecialRequestReport,59,0,4,0,15,0,8,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientEIDVersion2Report,14,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReportByTestSection.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientEIDVersion1Report,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,WHONETCSVRoutineExportReport,40,0,6,0,11,0,8,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorAllTest.new Comparator() {...},22,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,TBPatientReport.new Comparator() {...},78,0,14,0,23,0,9,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReportByTest,147,0,14,0,31,0,12,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCIPatientReport,680,0,82,0,154,0,60,0,19,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientARVFollowupVersion1Report,53,0,4,0,14,0,8,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,CSVRoutineExportReport,40,0,6,0,11,0,8,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReportByPanel.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,CSVRoutineSampleExportReport,52,0,4,0,14,0,7,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReportByTestSection,153,0,18,0,33,0,13,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,ReportSpecificationParameters,138,0,14,0,40,0,12,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityByDate.ReportItemsComparator,41,0,6,0,12,0,5,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityByDate,344,0,20,0,77,0,19,0,9,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorAllTestLNSP,9,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,CovidResultsReport,164,0,16,0,44,0,22,0,13,0
openelisglobal,org.openelisglobal.reports.action.implementation,ExportRoutineByDate,231,0,24,0,62,0,23,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCIFollowupRequiredByLocation,531,0,48,0,127,0,41,0,17,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientVLReport,464,0,54,0,104,0,35,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorReport,153,0,6,0,36,0,7,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientProgramReport.new Comparator() {...},25,0,2,0,4,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientARVInitialVersion2Report,47,0,4,0,13,0,8,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientCILNSPClinical.new Comparator() {...},78,0,14,0,23,0,9,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientARVInitialVersion1Report,53,0,4,0,14,0,8,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,ExportTBOrdersByDate,211,0,18,0,58,0,20,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation,TBOrderReport,32,0,0,0,11,0,5,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHIV,811,0,106,0,173,0,69,0,16,0
openelisglobal,org.openelisglobal.reports.action.implementation,Report.DateRange,124,0,12,0,30,0,14,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,HaitiNonConformityByDate,40,0,0,0,10,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientImmunoChemistryReport,111,0,2,0,24,0,7,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,HaitiLNSPExportReport,507,0,38,0,118,0,33,0,14,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorAllTestClinical,11,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorCDIHIVLNSP,94,0,14,0,26,0,13,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,ConfirmationReport.new Comparator() {...},22,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHaitiSiteTestCountReport.new Comparator() {...},22,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHaitiSiteTestCountReport.new ContainerFactory() {...},11,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,ActivityReportByPanel,163,0,14,0,38,0,11,0,4,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientClinicalReport,755,0,70,0,170,0,52,0,17,0
openelisglobal,org.openelisglobal.reports.action.implementation,HaitiLnspEpiExportReport,40,0,2,0,9,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,StatisticsReport,1009,0,57,0,208,0,64,0,30,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientCytologyReport,166,0,22,0,42,0,20,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,ActivityReportByTestSection.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCINonConformityByDate,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCINonConformityNotification,536,0,58,0,134,0,43,0,14,0
openelisglobal,org.openelisglobal.reports.action.implementation,IPCIRealisationReport.TestBucket,21,0,0,0,6,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityBy,71,0,8,0,16,0,9,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityBySectionReason,217,0,20,0,52,0,17,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityByLabno.ReportItemsComparator,15,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,ConfirmationReport,576,0,44,0,129,0,40,0,18,0
openelisglobal,org.openelisglobal.reports.action.implementation,HaitiNonConformityBySectionReason,40,0,0,0,10,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,RejectionReport.new Comparator() {...},22,0,2,0,3,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,Report,277,0,22,0,69,0,28,0,17,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHIV.TestBucket,21,0,0,0,7,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityBy.CountReportItemByGroupCategoryCompartor,19,0,2,0,5,0,3,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorHIV.PatientTestDate,12,0,0,0,4,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation,WHONETExportRoutineByDate,104,0,4,0,32,0,10,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCIPatientCollectionReport,110,0,10,0,23,0,8,0,3,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorAllTest,823,0,76,0,180,0,56,0,18,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientCILNSPClinical_vreduit.new Comparator() {...},78,0,14,0,23,0,9,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,IPCIRealisationReport,442,0,34,0,97,0,28,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientVLVersion1Report,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientIndeterminateVersion1Report,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientARVReport,626,0,116,0,143,0,65,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,HaitiExportReport,105,0,4,0,33,0,9,0,7,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientCILNSPClinical,828,0,76,0,190,0,58,0,20,0
openelisglobal,org.openelisglobal.reports.action.implementation,ReportSpecificationParameters.Parameter,54,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientARVVersion1Report,90,0,8,0,21,0,10,0,6,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityByLabno,424,0,40,0,94,0,31,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientCILNSPClinical_vreduit,850,0,76,0,194,0,58,0,20,0
openelisglobal,org.openelisglobal.reports.action.implementation,IndicatorSectionPerformanceReport.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,NonConformityBy.CountReportItem,51,0,0,0,17,0,11,0,11,0
openelisglobal,org.openelisglobal.reports.action.implementation,WHONETCSVRoutineSampleExportReport,49,0,4,0,13,0,7,0,5,0
openelisglobal,org.openelisglobal.reports.action.implementation,PatientEIDReport,375,0,42,0,88,0,29,0,8,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCINonConformityNotification.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCINonConformityNotification.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.action.implementation,RetroCINonConformityByLabno,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.patientidentity.service,PatientIdentityServiceImpl,0,25,0,0,0,6,0,5,0,5
openelisglobal,org.openelisglobal.action.service,ActionServiceImpl,7,0,0,0,3,0,2,0,2,0
